Datum,Uhrzeit,Druck (bar),Heizöl (Liter),IST Rücklauf (°C),IST Vorlauf (°C)
2020-01-01,07:02:00,0.5000,862.1630,7.3480,7.7070
2020-01-01,07:03:00,0.4830,863.6400,7.3680,7.6260
2020-01-01,07:04:00,0.5090,861.5270,7.3850,7.6340
2020-01-01,07:05:00,0.5130,862.2570,7.3770,7.6700
2020-01-01,07:06:00,0.5110,863.4530,7.3730,7.6630
2020-01-01,07:07:00,0.5100,862.0320,7.3330,7.6530
2020-01-01,07:08:00,0.5060,862.2570,7.3550,7.6190
2020-01-01,07:09:00,0.5110,863.8090,7.3650,7.6170
2020-01-01,07:10:00,0.5100,862.9480,7.3650,7.6480
2020-01-01,07:11:00,0.5130,862.1630,7.3430,7.6390
2020-01-01,07:12:00,0.5120,862.3130,7.3850,7.6660
2020-01-01,07:13:00,0.5130,862.0880,7.3410,7.6460
2020-01-01,07:14:00,0.5110,862.1630,7.3730,7.6630
2020-01-01,07:15:00,0.4910,863.5470,7.3510,7.6780
2020-01-01,07:16:00,0.5090,862.7240,7.3630,7.7240
2020-01-01,07:17:00,0.5100,863.4530,7.3850,7.6660
2020-01-01,07:18:00,0.5060,863.4910,7.3600,7.6460
2020-01-01,07:20:00,0.5000,863.2660,7.3850,7.6580
2020-01-01,07:21:00,0.5110,863.5840,7.3410,7.6240
2020-01-01,07:22:00,0.5100,863.3040,7.3800,7.7220
2020-01-01,07:23:00,0.5110,863.6400,7.3580,7.6510
2020-01-01,07:24:00,0.5090,863.5840,7.3600,7.6170
2020-01-01,07:25:00,0.5120,863.5840,7.3730,7.6610
2020-01-01,07:26:00,0.5100,863.4910,7.3480,7.7190
2020-01-01,07:27:00,0.5090,863.2660,7.3680,7.6140
2020-01-01,07:28:00,0.5080,863.5840,7.3630,7.6580
2020-01-01,07:29:00,0.5110,863.5470,7.3630,7.6340
2020-01-01,07:30:00,0.5010,863.3040,7.3630,7.7360
2020-01-01,07:31:00,0.5080,864.8180,7.3480,7.6140
2020-01-01,07:32:00,0.5140,863.5840,7.3380,7.6170
2020-01-01,07:33:00,0.5100,864.6310,7.3750,7.6220
2020-01-01,07:34:00,0.5110,863.5470,7.3730,7.6780
2020-01-01,07:35:00,0.5120,863.3600,7.3730,7.6240
2020-01-01,07:36:00,0.5080,863.5840,7.3730,7.6970
2020-01-01,07:37:00,0.5090,863.4910,7.3310,7.6190
2020-01-01,07:38:00,0.5090,863.3600,7.3600,7.6240
2020-01-01,07:39:00,0.5110,863.9580,7.3600,7.6340
2020-01-01,07:40:00,0.5100,863.1730,7.3580,7.6530
2020-01-01,07:41:00,0.5120,863.4910,7.3650,7.6410
2020-01-01,07:42:00,0.5100,863.3970,7.3510,7.6440
2020-01-01,07:43:00,0.5070,864.8180,7.3630,7.6140
2020-01-01,07:44:00,0.5090,863.3600,7.3290,7.7070
2020-01-01,07:45:00,0.5140,863.5840,7.3550,7.6530
2020-01-01,07:46:00,0.5080,861.8080,7.3480,7.6660
2020-01-01,07:47:00,0.5090,862.1260,7.3040,7.6480
2020-01-01,07:48:00,0.5080,862.0320,7.3630,7.6410
2020-01-01,07:49:00,0.4970,863.4910,7.3630,7.6360
2020-01-01,07:50:00,0.5110,863.4910,7.3510,7.6140
2020-01-01,07:51:00,0.5110,863.5470,7.3190,7.5950
2020-01-01,07:52:00,0.5110,863.4910,7.3530,7.6410
2020-01-01,07:53:00,0.5090,863.6400,7.3160,7.6190
2020-01-01,07:54:00,0.5100,861.9950,7.3630,7.6680
2020-01-01,07:55:00,0.5050,863.3970,7.3240,7.5870
2020-01-01,07:56:00,0.5130,863.3970,7.3430,7.6950
2020-01-01,07:57:00,0.5080,862.1260,7.3190,7.5970
2020-01-01,07:58:00,0.5110,863.5470,7.3510,7.6360
2020-01-01,07:59:00,0.5100,863.4530,7.3380,7.7050
2020-01-01,08:00:00,0.5130,863.4530,7.3330,7.5920
2020-01-01,08:01:00,0.5080,863.3600,7.3260,7.6140
2020-01-01,08:02:00,0.5090,863.5840,7.3260,7.6610
2020-01-01,08:03:00,0.5110,862.3130,7.3210,7.6920
2020-01-01,08:04:00,0.5110,862.4060,7.3430,7.6950
2020-01-01,08:05:00,0.5110,862.2190,7.3240,7.7020
2020-01-01,08:06:00,0.5060,863.5840,7.3260,7.6920
2020-01-01,08:07:00,0.5060,863.4530,7.3240,7.5870
2020-01-01,08:08:00,0.5110,863.3600,7.3380,7.6020
2020-01-01,08:09:00,0.4910,863.3040,7.3410,7.6260
2020-01-01,08:10:00,0.5100,863.6400,7.3330,7.6020
2020-01-01,08:11:00,0.5120,863.5840,7.3070,7.6580
2020-01-01,08:12:00,0.5050,863.5840,7.3020,7.6070
2020-01-01,08:13:00,0.5100,863.4530,7.3290,7.5800
2020-01-01,08:14:00,0.5080,863.3040,7.3290,7.6360
2020-01-01,08:15:00,0.5100,862.9110,7.3510,7.6870
2020-01-01,08:16:00,0.5080,863.2660,7.3380,7.6140
2020-01-01,08:17:00,0.5090,863.5840,7.2970,7.6580
2020-01-01,08:18:00,0.5120,863.3970,7.3070,7.5970
2020-01-01,08:19:00,0.5100,863.6400,7.3210,7.6360
2020-01-01,08:20:00,0.5070,863.3600,7.3310,7.6440
2020-01-01,08:21:00,0.5110,863.5470,7.3410,7.6120
2020-01-01,08:22:00,0.5110,863.5470,7.3260,7.6260
2020-01-01,08:23:00,0.5100,863.5470,7.3360,7.6220
2020-01-01,08:24:00,0.5100,863.4910,7.3460,7.6310
2020-01-01,08:25:00,0.5140,863.4530,7.3330,7.6170
2020-01-01,08:26:00,0.5100,863.5840,7.2900,7.6220
2020-01-01,08:27:00,0.5090,863.5840,7.3460,7.6480
2020-01-01,08:28:00,0.5090,862.2190,7.3430,7.6340
2020-01-01,08:29:00,0.5110,863.7150,7.3090,7.5830
2020-01-01,08:30:00,0.5080,863.5840,7.3090,7.5800
2020-01-01,08:31:00,0.5090,863.3970,7.3360,7.6070
2020-01-01,08:32:00,0.5090,863.5840,7.3330,7.6220
2020-01-01,08:33:00,0.5110,864.8180,7.3330,7.6610
2020-01-01,08:35:00,0.5110,864.7250,7.3160,7.6310
2020-01-01,08:36:00,0.5090,863.5840,7.3140,7.6800
2020-01-01,08:37:00,0.5080,863.5470,7.3430,7.5730
2020-01-01,08:38:00,0.5120,862.2190,7.3190,7.6700
2020-01-01,08:39:00,0.5100,862.9110,7.3020,7.5800
2020-01-01,08:40:00,0.5090,863.7150,7.3260,7.6090
2020-01-01,08:41:00,0.5010,864.8180,7.3090,7.5730
2020-01-01,08:42:00,0.5160,863.5470,7.3290,7.6120
2020-01-01,08:43:00,0.5090,863.6400,7.3330,7.6260
2020-01-01,08:44:00,0.5100,865.6410,7.3360,7.6630
2020-01-01,08:45:00,0.5080,864.7250,7.3140,7.6090
2020-01-01,08:46:00,0.5140,864.7250,7.2800,7.5750
2020-01-01,08:47:00,0.5090,864.0890,7.3310,7.5920
2020-01-01,08:48:00,0.5080,863.3970,7.3330,7.5650
2020-01-01,08:49:00,0.5010,863.4530,7.3210,7.5970
2020-01-01,08:50:00,0.5050,863.4910,7.3260,7.6870
2020-01-01,08:51:00,0.5080,864.8750,7.3160,7.5630
2020-01-01,08:52:00,0.5090,866.0150,7.3240,7.5680
2020-01-01,08:53:00,0.5080,864.5940,7.3040,7.5950
2020-01-01,08:54:00,0.5140,864.5940,7.3040,7.6780
2020-01-01,08:55:00,0.5090,864.6880,7.2870,7.6120
2020-01-01,08:56:00,0.5080,863.4530,7.3290,7.6480
2020-01-01,08:57:00,0.5100,863.5470,7.3120,7.6070
2020-01-01,08:58:00,0.5090,864.4070,7.3330,7.5970
2020-01-01,08:59:00,0.5100,863.2660,7.3140,7.5680
2020-01-01,09:00:00,0.5100,864.7250,7.3070,7.6190
2020-01-01,09:01:00,0.5120,864.9490,7.3040,7.6220
2020-01-01,09:02:00,0.5070,864.7810,7.3210,7.5920
2020-01-01,09:03:00,0.5090,863.5470,7.3210,7.6220
2020-01-01,09:04:00,0.5100,863.3970,7.2870,7.6630
2020-01-01,09:05:00,0.5090,863.4910,7.2750,7.5870
2020-01-01,09:06:00,0.5100,863.4910,7.2870,7.5830
2020-01-01,09:07:00,0.5130,864.5010,7.3160,7.5630
2020-01-01,09:08:00,0.5050,864.8180,7.2820,7.6140
2020-01-01,09:09:00,0.5090,863.4910,7.2990,7.5750
2020-01-01,09:10:00,0.5080,863.4910,7.3210,7.5870
2020-01-01,09:11:00,0.5130,864.6880,7.3210,7.6260
2020-01-01,09:12:00,0.5100,864.5940,7.3240,7.6680
2020-01-01,09:13:00,0.5060,864.6880,7.3070,7.6830
2020-01-01,09:14:00,0.5130,863.5470,7.3140,7.5650
2020-01-01,09:15:00,0.5100,864.8180,7.3260,7.6090
2020-01-01,09:16:00,0.5090,863.5470,7.2770,7.5750
2020-01-01,09:17:00,0.5090,863.5470,7.2990,7.6070
2020-01-01,09:18:00,0.5100,863.3040,7.3260,7.6000
2020-01-01,09:19:00,0.5100,864.8180,7.2820,7.5870
2020-01-01,09:20:00,0.5060,863.3970,7.3190,7.5970
2020-01-01,09:21:00,0.5010,863.3970,7.2870,7.5700
2020-01-01,09:22:00,0.5090,864.7810,7.3160,7.5800
2020-01-01,09:23:00,0.5040,863.3970,7.2770,7.6020
2020-01-01,09:24:00,0.5100,863.6400,7.3210,7.5970
2020-01-01,09:25:00,0.5090,864.6310,7.2900,7.5730
2020-01-01,09:26:00,0.5090,863.4910,7.3140,7.6850
2020-01-01,09:27:00,0.5090,864.8180,7.3260,7.6440
2020-01-01,09:28:00,0.5100,864.7250,7.2870,7.5700
2020-01-01,09:29:00,0.5080,863.4910,7.2800,7.6120
2020-01-01,09:30:00,0.5090,863.3600,7.2870,7.5730
2020-01-01,09:31:00,0.5130,863.4530,7.2770,7.6260
2020-01-01,09:32:00,0.5060,863.3970,7.3070,7.5460
2020-01-01,09:33:00,0.5130,863.4910,7.2820,7.5800
2020-01-01,09:34:00,0.5120,864.5010,7.3120,7.5970
2020-01-01,09:35:00,0.5110,864.6880,7.3020,7.6780
2020-01-01,09:36:00,0.5130,864.7250,7.3120,7.6660
2020-01-01,09:37:00,0.5100,863.4910,7.2800,7.5830
2020-01-01,09:38:00,0.5050,862.7610,7.3330,7.6630
2020-01-01,09:39:00,0.5130,863.4910,7.2820,7.6220
2020-01-01,09:40:00,0.5040,863.4910,7.3190,7.6390
2020-01-01,09:41:00,0.5060,863.4910,7.3210,7.6000
2020-01-01,09:42:00,0.5100,863.5470,7.2900,7.6440
2020-01-01,09:43:00,0.5110,863.2290,7.3120,7.5830
2020-01-01,09:44:00,0.5080,864.7250,7.2850,7.5530
2020-01-01,09:45:00,0.5090,863.4530,7.3120,7.5920
2020-01-01,09:46:00,0.5100,864.0520,7.2900,7.5480
2020-01-01,09:47:00,0.5100,863.3600,7.2630,7.5850
2020-01-01,09:48:00,0.5100,863.3970,7.2990,7.5630
2020-01-01,09:49:00,0.5130,863.4530,7.3190,7.5700
2020-01-01,09:50:00,0.5110,864.7250,7.3160,7.6140
2020-01-01,09:51:00,0.5110,864.6880,7.2990,7.6680
2020-01-01,09:52:00,0.5100,865.8660,7.3210,7.6340
2020-01-01,09:53:00,0.5070,864.4630,7.3160,7.5950
2020-01-01,09:54:00,0.5090,864.6310,7.2800,7.5830
2020-01-01,09:55:00,0.5100,863.2660,7.3240,7.6260
2020-01-01,09:56:00,0.5090,863.5840,7.3260,7.5610
2020-01-01,09:57:00,0.5080,864.7250,7.3190,7.6700
2020-01-01,09:58:00,0.5090,865.9590,7.3260,7.6510
2020-01-01,09:59:00,0.4880,865.9590,7.3330,7.6610
2020-01-01,10:00:00,0.5100,866.0150,7.3240,7.5650
2020-01-01,10:01:00,0.5100,863.3970,7.2820,7.5680
2020-01-01,10:02:00,0.5000,864.6880,7.3290,7.5920
2020-01-01,10:03:00,0.5120,864.5380,7.3090,7.5630
2020-01-01,10:04:00,0.5120,864.7250,7.3070,7.6780
2020-01-01,10:05:00,0.5070,863.5470,7.3140,7.6260
2020-01-01,10:06:00,0.5100,863.3970,7.3240,7.6700
2020-01-01,10:07:00,0.5090,864.7810,7.3190,7.6070
2020-01-01,10:08:00,0.5110,863.4530,7.3020,7.6800
2020-01-01,10:09:00,0.5060,864.7810,7.3160,7.6190
2020-01-01,10:10:00,0.5100,864.8750,7.3210,7.5830
2020-01-01,10:11:00,0.5100,863.5470,7.3330,7.5830
2020-01-01,10:12:00,0.5110,863.5470,7.3410,7.6730
2020-01-01,10:13:00,0.5140,864.8180,7.3330,7.6950
2020-01-01,10:14:00,0.5080,864.8180,7.3240,7.5750
2020-01-01,10:15:00,0.5090,864.9120,7.3290,7.5850
2020-01-01,10:16:00,0.5090,863.3970,7.3090,7.6750
2020-01-01,10:17:00,0.5130,864.6880,7.3430,7.5750
2020-01-01,10:18:00,0.5090,864.5940,7.3310,7.6510
2020-01-01,10:19:00,0.5120,864.7250,7.3430,7.5950
2020-01-01,10:20:00,0.5110,863.3970,7.3360,7.6120
2020-01-01,10:21:00,0.5110,864.6310,7.3120,7.5830
2020-01-01,10:22:00,0.5100,863.3970,7.2800,7.6340
2020-01-01,10:23:00,0.5070,863.3970,7.3330,7.6070
2020-01-01,10:24:00,0.5090,864.2760,7.3020,7.6440
2020-01-01,10:25:00,0.5100,863.5470,7.3070,7.5870
2020-01-01,10:26:00,0.5080,863.5470,7.3430,7.6020
2020-01-01,10:27:00,0.5120,863.4530,7.3410,7.6090
2020-01-01,10:28:00,0.5110,863.5470,7.3290,7.6190
2020-01-01,10:29:00,0.5080,863.3970,7.3290,7.7000
2020-01-01,10:30:00,0.5110,863.3970,7.3530,7.6260
2020-01-01,10:31:00,0.5110,863.3970,7.3430,7.6140
2020-01-01,10:32:00,0.5060,863.3040,7.2920,7.5750
2020-01-01,10:33:00,0.5080,863.3970,7.3480,7.6800
2020-01-01,10:34:00,0.5100,863.3040,7.3480,7.6830
2020-01-01,10:35:00,0.5100,863.4530,7.3550,7.6970
2020-01-01,10:36:00,0.5120,863.3970,7.3580,7.5900
2020-01-01,10:37:00,0.5080,863.5840,7.3140,7.6090
2020-01-01,10:38:00,0.5060,863.3040,7.3530,7.6390
2020-01-01,10:39:00,0.5100,863.4530,7.3430,7.6390
2020-01-01,10:40:00,0.5120,864.8750,7.3330,7.6310
2020-01-01,10:41:00,0.5100,863.5840,7.3290,7.5920
2020-01-01,10:42:00,0.5060,863.6400,7.3480,7.6120
2020-01-01,10:43:00,0.5060,863.5470,7.3290,7.6680
2020-01-01,10:44:00,0.5120,864.7810,7.3600,7.6310
2020-01-01,10:45:00,0.5100,864.8180,7.3580,7.6310
2020-01-01,10:46:00,0.5100,864.6880,7.3360,7.6360
2020-01-01,10:47:00,0.5120,863.6400,7.3410,7.6020
2020-01-01,10:48:00,0.5080,863.3970,7.3510,7.6310
2020-01-01,10:49:00,0.5080,863.4530,7.3360,7.6530
2020-01-01,10:50:00,0.4970,863.5470,7.3530,7.7120
2020-01-01,10:51:00,0.5090,864.6310,7.3580,7.6440
2020-01-01,10:52:00,0.5100,863.6400,7.3700,7.5970
2020-01-01,10:53:00,0.5100,864.7250,7.3750,7.7070
2020-01-01,10:54:00,0.5090,864.8180,7.3330,7.6000
2020-01-01,10:55:00,0.5100,864.6310,7.3510,7.6440
2020-01-01,10:56:00,0.5070,864.7250,7.3330,7.6170
2020-01-01,10:57:00,0.5070,863.5470,7.3480,7.5970
2020-01-01,10:58:00,0.5080,864.7250,7.3580,7.6310
2020-01-01,10:59:00,0.5100,864.8180,7.3430,7.6560
2020-01-01,11:00:00,0.5060,863.3600,7.3380,7.6090
2020-01-01,11:01:00,0.5080,863.4530,7.3460,7.6360
2020-01-01,11:02:00,0.5070,864.7810,7.3650,7.6390
2020-01-01,11:03:00,0.5110,863.5470,7.3700,7.6870
2020-01-01,11:04:00,0.5100,863.3970,7.3310,7.5970
2020-01-01,11:05:00,0.5100,863.6400,7.3530,7.5900
2020-01-01,11:06:00,0.5090,864.2760,7.3600,7.6240
2020-01-01,11:07:00,0.5080,863.4910,7.3210,7.6020
2020-01-01,11:08:00,0.5100,863.5470,7.3240,7.6700
2020-01-01,11:09:00,0.5100,863.3970,7.3460,7.7140
2020-01-01,11:10:00,0.5090,863.4910,7.3290,7.5870
2020-01-01,11:11:00,0.5090,863.5840,7.3510,7.6020
2020-01-01,11:12:00,0.4970,863.3040,7.3240,7.6390
2020-01-01,11:13:00,0.5080,863.3970,7.3190,7.6070
2020-01-01,11:14:00,0.5090,863.4910,7.3680,7.6170
2020-01-01,11:15:00,0.5100,863.3600,7.3240,7.6780
2020-01-01,11:16:00,0.5080,863.5470,7.3580,7.5970
2020-01-01,11:17:00,0.5090,863.4530,7.3630,7.6070
2020-01-01,11:18:00,0.5080,864.7810,7.3240,7.6000
2020-01-01,11:19:00,0.5100,863.4910,7.3510,7.5900
2020-01-01,11:20:00,0.5120,863.3970,7.3330,7.6140
2020-01-01,11:21:00,0.5110,863.4910,7.3090,7.6360
2020-01-01,11:22:00,0.5100,863.2290,7.3310,7.7050
2020-01-01,11:23:00,0.5130,864.6310,7.3550,7.6390
2020-01-01,11:24:00,0.5110,863.5470,7.3600,7.6410
2020-01-01,11:25:00,0.5090,864.6880,7.3550,7.5970
2020-01-01,11:26:00,0.5100,863.4530,7.3700,7.6290
2020-01-01,11:27:00,0.5060,864.5010,7.3800,7.6260
2020-01-01,11:28:00,0.5090,864.6310,7.3700,7.6090
2020-01-01,11:29:00,0.4960,864.1270,7.3630,7.6700
2020-01-01,11:30:00,0.5060,863.3970,7.3700,7.6190
2020-01-01,11:31:00,0.5100,864.7810,7.3680,7.6630
2020-01-01,11:32:00,0.5100,863.5470,7.3430,7.6140
2020-01-01,11:33:00,0.5090,863.4530,7.3460,7.6970
2020-01-01,11:34:00,0.5140,863.4910,7.3730,7.7140
2020-01-01,11:35:00,0.5100,864.7250,7.3630,7.6560
2020-01-01,11:36:00,0.5100,864.7250,7.3600,7.6190
2020-01-01,11:37:00,0.5120,864.1270,7.3260,7.6240
2020-01-01,11:38:00,0.5110,863.4530,7.3360,7.7120
2020-01-01,11:39:00,0.5090,863.4530,7.3630,7.6700
2020-01-01,11:40:00,0.5120,863.3970,7.3600,7.6260
2020-01-01,11:41:00,0.5090,863.4910,7.3770,7.6290
2020-01-01,11:42:00,0.5080,862.1260,7.3580,7.6240
2020-01-01,11:43:00,0.5080,863.4910,7.3850,7.6480
2020-01-01,11:44:00,0.5100,864.8750,7.3630,7.6220
2020-01-01,11:45:00,0.5030,864.2200,7.3650,7.7290
2020-01-01,11:46:00,0.5110,863.3970,7.3550,7.7190
2020-01-01,11:47:00,0.5090,863.3970,7.3870,7.7190
2020-01-01,11:48:00,0.5070,862.6310,7.3820,7.6680
2020-01-01,11:49:00,0.5060,863.3040,7.3770,7.6750
2020-01-01,11:50:00,0.5120,863.4530,7.3820,7.6730
2020-01-01,11:51:00,0.5090,863.6400,7.3650,7.6730
2020-01-01,11:52:00,0.5030,863.6400,7.3600,7.6410
2020-01-01,11:53:00,0.5060,864.7810,7.3970,7.7170
2020-01-01,11:54:00,0.5120,863.3970,7.3730,7.6410
2020-01-01,11:55:00,0.5060,863.4910,7.4040,7.7290
2020-01-01,11:56:00,0.5050,863.3970,7.3970,7.6680
2020-01-01,11:57:00,0.5130,864.8180,7.3950,7.6800
2020-01-01,11:58:00,0.5130,863.2660,7.3750,7.6410
2020-01-01,11:59:00,0.5110,863.3970,7.4070,7.6800
2020-01-01,12:00:00,0.5070,863.4530,7.4020,7.6460
2020-01-01,12:01:00,0.5120,863.4910,,
2020-01-01,12:02:00,0.5140,863.4530,7.3970,7.6780
2020-01-01,12:03:00,0.5120,863.6400,7.3800,7.7580
2020-01-01,12:04:00,0.5130,863.3970,7.3900,7.6630
2020-01-01,12:05:00,0.5110,864.5010,7.3990,7.6850
2020-01-01,12:06:00,0.5080,863.3040,7.3950,7.6480
2020-01-01,12:07:00,0.5130,863.3600,7.3900,7.6440
2020-01-01,12:08:00,0.5140,864.7250,7.3820,7.6480
2020-01-01,12:09:00,0.5050,863.3970,7.4090,7.6850
2020-01-01,12:10:00,0.5150,863.5840,7.4020,7.6900
2020-01-01,12:11:00,0.5160,863.3600,7.3770,7.6580
2020-01-01,12:12:00,0.5150,863.4910,7.4140,7.7020
2020-01-01,12:13:00,0.5150,862.1260,7.4070,7.7020
2020-01-01,12:14:00,0.5110,863.3970,7.4070,7.7580
2020-01-01,12:16:00,0.5120,862.8550,7.3950,7.6920
2020-01-01,12:17:00,0.5150,863.5840,7.3970,7.7530
2020-01-01,12:18:00,0.5110,862.1260,7.3850,7.7340
2020-01-01,12:19:00,0.5120,863.4530,7.4240,7.7390
2020-01-01,12:20:00,0.5150,863.4530,7.4120,7.7440
2020-01-01,12:21:00,0.5140,862.0320,7.3920,7.6530
2020-01-01,12:22:00,0.5120,863.5840,7.3900,7.6560
2020-01-01,12:23:00,0.5120,862.2190,7.4160,7.6610
2020-01-01,12:24:00,0.5150,863.3970,7.4310,7.7000
2020-01-01,12:25:00,0.5050,863.9960,7.3920,7.6580
2020-01-01,12:26:00,0.5110,863.5470,7.4070,7.6850
2020-01-01,12:27:00,0.5120,863.3040,7.4160,7.6950
2020-01-01,12:28:00,0.5080,863.3600,7.4090,7.7170
2020-01-01,12:29:00,0.5130,863.5470,7.3730,7.7390
2020-01-01,12:30:00,0.5130,863.5470,7.4160,7.7800
2020-01-01,12:31:00,0.5120,863.4910,7.4240,7.6700
2020-01-01,12:32:00,0.5140,863.4530,7.4340,7.7020
2020-01-01,12:33:00,0.5100,862.9110,7.4360,7.7630
2020-01-01,12:34:00,0.5150,863.3970,7.4240,7.7880
2020-01-01,12:35:00,0.5120,862.2190,7.4340,7.7050
2020-01-01,12:36:00,0.5130,863.5840,7.4380,7.6780
2020-01-01,12:37:00,0.5150,862.0880,7.4090,7.6830
2020-01-01,12:38:00,0.5130,863.5840,7.4140,7.7880
2020-01-01,12:39:00,0.5150,863.4530,7.3800,7.7490
2020-01-01,12:40:00,0.5170,862.8550,7.4260,7.6800
2020-01-01,12:41:00,0.5160,862.2190,7.4290,7.7190
2020-01-01,12:42:00,0.5130,863.4910,7.4310,7.7140
2020-01-01,12:43:00,0.5180,863.3970,7.4380,7.6870
2020-01-01,12:44:00,0.5170,863.4910,7.3920,7.7090
2020-01-01,12:45:00,0.5160,863.4910,7.4240,7.7140
2020-01-01,12:46:00,0.5150,863.7150,7.4310,7.6800
2020-01-01,12:47:00,0.5160,863.6400,7.4290,7.6780
2020-01-01,12:48:00,0.5150,863.4910,7.4190,7.7920
2020-01-01,12:49:00,0.5160,863.4910,7.4310,7.7120
2020-01-01,12:50:00,0.5160,863.4910,7.4260,7.6920
2020-01-01,12:51:00,0.5160,862.3500,7.4340,7.7270
2020-01-01,12:52:00,0.5140,862.2190,7.4240,7.6780
2020-01-01,12:53:00,0.5160,863.5840,7.3990,7.6830
2020-01-01,12:54:00,0.5150,863.3970,7.4140,7.6870
2020-01-01,12:55:00,0.5140,862.9480,7.4410,7.6950
2020-01-01,12:56:00,0.5170,863.4530,7.4460,7.7240
2020-01-01,12:57:00,0.5150,862.1630,7.4580,7.7070
2020-01-01,12:58:00,0.5180,862.0320,7.4460,7.7220
2020-01-01,12:59:00,0.5120,862.2190,7.4140,7.7700
2020-01-01,13:00:00,0.5150,862.2190,7.4340,7.7360
2020-01-01,13:01:00,0.5120,862.3130,7.4260,7.6780
2020-01-01,13:02:00,0.5140,862.0880,7.4460,7.6850
2020-01-01,13:03:00,0.5160,861.6770,7.4070,7.7090
2020-01-01,13:04:00,0.5140,862.1260,7.4430,7.7070
2020-01-01,13:05:00,0.5150,862.1260,7.4240,7.6970
2020-01-01,13:06:00,0.5150,860.8910,7.4160,7.7510
2020-01-01,13:07:00,0.5170,863.4910,7.4510,7.7270
2020-01-01,13:08:00,0.5150,863.3600,7.4430,7.7270
2020-01-01,13:09:00,0.5100,862.5740,7.4480,7.7360
2020-01-01,13:10:00,0.5160,862.1630,7.4070,7.7070
2020-01-01,13:11:00,0.5100,861.9950,7.4430,7.7490
2020-01-01,13:12:00,0.5200,861.3030,7.4040,7.7090
2020-01-01,13:13:00,0.5180,862.2570,7.3990,7.7090
2020-01-01,13:14:00,0.5170,862.0880,7.4070,7.7290
2020-01-01,13:15:00,0.5180,862.1630,7.4260,7.6870
2020-01-01,13:16:00,0.5170,862.0320,7.4120,7.7090
2020-01-01,13:17:00,0.5170,862.0880,7.4460,7.7360
2020-01-01,13:18:00,0.5170,862.2190,7.3970,7.7270
2020-01-01,13:19:00,0.5170,863.2660,7.4680,7.7950
2020-01-01,13:20:00,0.5030,862.0880,7.4360,7.7290
2020-01-01,13:21:00,0.5170,860.9480,7.4630,7.7090
2020-01-01,13:22:00,0.5140,862.2570,7.4240,7.7610
2020-01-01,13:23:00,0.5170,862.0880,7.4580,7.7190
2020-01-01,13:24:00,0.5180,863.4530,7.4600,7.7950
2020-01-01,13:25:00,0.5150,863.5470,7.4580,7.7410
2020-01-01,13:26:00,0.5140,863.4910,7.4240,7.7050
2020-01-01,13:27:00,0.5190,862.2570,7.4360,7.6950
2020-01-01,13:28:00,0.5190,862.2190,7.4580,7.7880
2020-01-01,13:29:00,0.5120,862.1630,7.4580,7.7390
2020-01-01,13:30:00,0.5170,860.8910,7.4630,7.7440
2020-01-01,13:31:00,0.5200,862.1630,7.4480,7.7530
2020-01-01,13:32:00,0.5190,863.6400,7.4160,7.7880
2020-01-01,13:33:00,0.5180,862.2570,7.4600,7.7310
2020-01-01,13:34:00,0.5190,862.2190,7.4310,7.7020
2020-01-01,13:35:00,0.5190,862.1630,7.4310,7.7880
2020-01-01,13:36:00,0.5170,862.2190,7.4480,7.7610
2020-01-01,13:37:00,0.5120,861.3960,7.4310,7.7920
2020-01-01,13:38:00,0.5180,863.4530,7.4700,7.8140
2020-01-01,13:39:00,0.5190,863.5840,7.4600,7.7610
2020-01-01,13:40:00,0.5160,863.4910,7.4650,7.7950
2020-01-01,13:41:00,0.5160,863.3600,7.4560,7.7530
2020-01-01,13:42:00,0.5150,863.4910,7.4650,7.7460
2020-01-01,13:43:00,0.5180,862.0880,7.4430,7.7050
2020-01-01,13:44:00,0.5120,861.9010,7.4410,7.8070
2020-01-01,13:45:00,0.5200,862.2570,7.4630,7.7680
2020-01-01,13:46:00,0.5200,862.3130,7.4160,7.7680
2020-01-01,13:47:00,0.5160,863.7150,7.4380,7.7800
2020-01-01,13:48:00,0.5160,862.3130,7.4290,7.7120
2020-01-01,13:49:00,0.5190,862.0880,7.4580,7.7190
2020-01-01,13:50:00,0.5220,860.7040,7.4600,7.7050
2020-01-01,13:51:00,0.5180,863.4910,7.4460,7.8220
2020-01-01,13:52:00,0.5190,863.5840,7.4480,7.7460
2020-01-01,13:53:00,0.5170,861.1720,7.4240,7.7310
2020-01-01,13:54:00,0.5220,862.0880,7.4630,7.7270
2020-01-01,13:55:00,0.5200,863.5840,7.4630,7.7140
2020-01-01,13:56:00,0.5210,862.1260,7.4360,7.7730
2020-01-01,13:57:00,0.5210,862.6680,7.4650,7.7390
2020-01-01,13:58:00,0.5230,863.4530,7.4680,7.7390
2020-01-01,13:59:00,0.5200,862.2190,7.4530,7.7700
2020-01-01,14:00:00,0.5210,863.3970,7.4260,7.8050
2020-01-01,14:01:00,0.5200,863.5470,7.4460,7.8070
2020-01-01,14:02:00,0.5200,863.5470,7.4290,7.7680
2020-01-01,14:03:00,0.5190,862.5370,7.4750,7.8240
2020-01-01,14:04:00,0.5200,862.1260,7.4870,7.7490
2020-01-01,14:05:00,0.5170,863.5840,7.4650,7.7700
2020-01-01,14:06:00,0.5130,862.0320,7.4460,7.7310
